path,status,owner,reviewed_at,notes
src/auto-reply/thinking.ts,done,round6-subagents,2026-02-17,round6:chunk_008_src_auto-reply_p04
src/auto-reply/tokens.ts,done,round6-subagents,2026-02-17,round6:chunk_008_src_auto-reply_p04
src/auto-reply/tool-meta.test.ts,done,round6-subagents,2026-02-17,round6:chunk_008_src_auto-reply_p04
src/auto-reply/tool-meta.ts,done,round6-subagents,2026-02-17,round6:chunk_008_src_auto-reply_p04
src/auto-reply/types.ts,done,round6-subagents,2026-02-17,round6:chunk_008_src_auto-reply_p04
src/browser/bridge-auth-registry.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/bridge-server.auth.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/bridge-server.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/browser-utils.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/cdp.helpers.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/cdp.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/cdp.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/chrome.default-browser.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/chrome.executables.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/chrome.profile-decoration.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/chrome.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/chrome.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/client-actions-core.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/client-actions-observe.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/client-actions-state.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/client-actions-types.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/client-actions-url.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/client-actions.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/client-fetch.loopback-auth.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/client-fetch.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/client.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/client.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/config.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/config.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/constants.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/control-auth.auto-token.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/control-auth.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/control-auth.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/control-service.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/csrf.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/extension-relay.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/extension-relay.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/http-auth.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/paths.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/profiles-service.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/profiles-service.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/profiles.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/profiles.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/proxy-files.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-ai-module.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-ai-state.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-ai.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-ai.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-role-snapshot.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-role-snapshot.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-session.browserless.live.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-session.get-page-for-targetid.extension-fallback.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-session.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-session.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-tools-core.activity.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-tools-core.clamps-timeoutms-scrollintoview.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-tools-core.downloads.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-tools-core.interactions.evaluate.abort.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-tools-core.interactions.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-tools-core.last-file-chooser-arm-wins.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-tools-core.responses.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-tools-core.screenshots-element-selector.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-tools-core.shared.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-tools-core.snapshot.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-tools-core.state.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-tools-core.storage.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-tools-core.test-harness.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-tools-core.trace.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-tools-core.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/pw-tools-core.waits-next-download-saves-it.test.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/resolved-config-refresh.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/routes/agent.act.shared.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/routes/agent.act.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/routes/agent.debug.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/routes/agent.shared.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/routes/agent.snapshot.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/routes/agent.storage.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/routes/agent.ts,done,round5-subagents,2026-02-17,round5:chunk_010_src_browser_p01
src/browser/routes/basic.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/routes/dispatcher.abort.test.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/routes/dispatcher.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/routes/index.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/routes/path-output.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/routes/tabs.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/routes/types.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/routes/utils.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/screenshot.e2e.test.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/screenshot.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/server-context.ensure-tab-available.prefers-last-target.test.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/server-context.hot-reload-profiles.test.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/server-context.remote-tab-ops.test.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/server-context.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/server-context.types.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/server-middleware.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/server.agent-contract-form-layout-act-commands.test.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/server.agent-contract-snapshot-endpoints.test.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/server.auth-token-gates-http.test.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/server.control-server.test-harness.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/server.evaluate-disabled-does-not-block-storage.test.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/server.post-tabs-open-profile-unknown-returns-404.test.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/server.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/target-id.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/browser/trash.ts,done,round5-subagents,2026-02-17,round5:chunk_011_src_browser_p02
src/canvas-host/a2ui.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/canvas-host/a2ui/index.html,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/canvas-host/file-resolver.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/canvas-host/server.state-dir.test.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/canvas-host/server.test.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/canvas-host/server.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/channel-web.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/channels/account-summary.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/ack-reactions.test.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/ack-reactions.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/allowlist-match.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/allowlists/resolve-utils.test.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/allowlists/resolve-utils.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/channel-config.test.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/channel-config.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/channel-helpers.test.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/channels-misc.test.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/chat-type.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/command-gating.test.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/command-gating.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/conversation-label.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/dock.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/location.test.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/location.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/logging.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/mention-gating.test.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/mention-gating.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/plugins/actions/actions.test.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/actions/discord.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/actions/discord/handle-action.guild-admin.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/actions/discord/handle-action.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/actions/signal.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/actions/telegram.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/agent-tools/whatsapp-login.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/allowlist-match.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/bluebubbles-actions.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/catalog.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/channel-config.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/config-helpers.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/config-schema.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/config-writes.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/directory-config.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/group-mentions.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/helpers.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/index.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/load.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/media-limits.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/message-action-names.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/message-actions.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/normalize/discord.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/normalize/imessage.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/normalize/signal.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/normalize/slack.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/normalize/telegram.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/normalize/whatsapp.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/onboarding-types.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/onboarding/channel-access.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/onboarding/discord.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/onboarding/helpers.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/onboarding/imessage.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/onboarding/signal.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/onboarding/slack.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/onboarding/telegram.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/onboarding/whatsapp.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/outbound/discord.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/outbound/imessage.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/outbound/load.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/outbound/signal.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/outbound/slack.test.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/outbound/slack.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/outbound/telegram.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/outbound/whatsapp.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/pairing-message.ts,done,codex,2026-02-16,pairing-cli+telegram-accounts batch 1
src/channels/plugins/pairing.ts,done,codex,2026-02-16,pairing-cli+telegram-accounts batch 1
src/channels/plugins/plugins-channel.test.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/plugins-core.test.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/setup-helpers.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/slack.actions.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/status-issues/bluebubbles.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/status-issues/discord.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/status-issues/shared.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/status-issues/telegram.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/status-issues/whatsapp.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/status.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/types.adapters.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/types.core.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/types.plugin.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/types.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/plugins/whatsapp-heartbeat.ts,done,codex,2026-02-17,research/extensions/channels-plugins-core-flow.md
src/channels/registry.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/reply-prefix.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/sender-identity.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/sender-label.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/session.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/targets.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/telegram/allow-from.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/typing.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/channels/web/index.ts,done,codex,2026-02-17,research/flows/channels-core-gating-registry.md
src/cli/acp-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/argv.test.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/argv.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/banner.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli-actions-input.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli-actions-input/register.element.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli-actions-input/register.files-downloads.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli-actions-input/register.form-wait-eval.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli-actions-input/register.navigation.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli-actions-input/register.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli-actions-input/shared.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli-actions-observe.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli-debug.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli-examples.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli-extension.test.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli-extension.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli-inspect.test.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli-inspect.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli-manage.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli-resize.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli-shared.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli-state.cookies-storage.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli-state.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli.test.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/browser-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/channel-auth.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/channel-options.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/channels-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/cli-name.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/cli-utils.test.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/cli-utils.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/command-format.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/command-options.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/completion-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/config-cli.test.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/config-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/cron-cli.test.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/cron-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/cron-cli/register.cron-add.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/cron-cli/register.cron-edit.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/cron-cli/register.cron-simple.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/cron-cli/register.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/cron-cli/shared.test.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/cron-cli/shared.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/daemon-cli-compat.test.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/daemon-cli-compat.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/daemon-cli.coverage.e2e.test.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/daemon-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/daemon-cli/install.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/daemon-cli/lifecycle-core.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/daemon-cli/lifecycle.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/daemon-cli/probe.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/daemon-cli/register-service-commands.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/daemon-cli/register.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/daemon-cli/response.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/daemon-cli/runners.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/daemon-cli/shared.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/daemon-cli/status.gather.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/daemon-cli/status.print.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/daemon-cli/status.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/daemon-cli/types.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/deps.test.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/deps.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/devices-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/directory-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/dns-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/docs-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/exec-approvals-cli.test.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/exec-approvals-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/gateway-cli.coverage.e2e.test.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/gateway-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/gateway-cli/call.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/gateway-cli/dev.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/gateway-cli/discover.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/gateway-cli/register.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/gateway-cli/run-loop.test.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/gateway-cli/run-loop.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/gateway-cli/run.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/gateway-cli/shared.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
